PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,Cluster_2_PCs,Cluster_3_PCs,Cluster_4_PCs,Cluster_5_PCs,Cluster_6_PCs,file_name,date
1.2829416802050602,-2.0889182722324278,-0.7195700525334082,1.4377578532108395,2.016313755726898,2.034275553258566,1,1,1,1,1,"Data/After_May/MATLAB 2-25 PM Tue, Jun 4, 2024 Run3 .csv",2024-06-04
-1.7158227355480604,-0.973889000469022,0.28254826518260046,-0.02092116208265713,-2.651306403830069,1.7143407322282842,3,4,1,2,1,"Data/After_May/MATLAB 2-48 PM Tue, Jun 11, 2024 Run3 .csv",2024-06-11
-0.3252120086736352,-0.7942690417996021,-0.7840016748984208,0.6123222052509514,-1.4552106051419997,1.2732330248069856,1,1,1,2,1,"Data/After_May/MATLAB 2-24 PM Tue, Jun 11, 2024 Run2 .csv",2024-06-11
1.6130637953938372,-2.250694905062997,0.1198076525238702,0.4056589836633522,-3.3255409975466903,1.4982456576737668,1,1,1,2,1,"Data/After_May/MATLAB 2-31 PM Fri, Jun 14, 2024 Run12 .csv",2024-06-14
3.072934496105854,2.2151535109050586,-4.328825792397693,1.2635937592394215,0.7039767184546049,-1.0759298931666386,4,2,2,4,0,"Data/After_May/MATLAB 1-07 PM Fri, Jun 14, 2024 Run1 .csv",2024-06-14
0.051745895429786436,-1.1023988047760493,-1.121738567983746,0.6432664184162222,-2.082478773389405,0.8539493785184944,1,1,1,2,1,"Data/After_May/MATLAB 2-58 PM Fri, Jun 14, 2024 Run19 .csv",2024-06-14
0.6908796359657717,-1.9254365086770182,-0.5116168817371665,0.06978242927831294,-3.185359366402903,1.2879444565783713,1,1,1,2,1,"Data/After_May/MATLAB 2-40 PM Fri, Jun 14, 2024 Run15 .csv",2024-06-14
3.657832303600141,-1.64988079619711,0.2765150363490245,0.7908263082624835,1.96814119081449,2.9847284244670154,4,3,3,4,3,"Data/After_May/MATLAB 2-21 PM Fri, Jun 14, 2024 Run7 .csv",2024-06-14
-0.24862352744537686,-1.228229712904844,-0.867035583458487,0.5032700707149805,-2.6210383428541664,1.7139729776997066,1,1,1,2,1,"Data/After_May/MATLAB 2-48 PM Fri, Jun 14, 2024 Run16 .csv",2024-06-14
1.1285465508482957,-1.9947045760664872,-0.5228172272772287,0.19476673436003555,-2.8428978120839474,1.5413967483020083,1,1,1,2,1,"Data/After_May/MATLAB 2-36 PM Fri, Jun 14, 2024 Run14 .csv",2024-06-14
1.2089414204174587,-2.3277707469722864,0.06094263274728772,0.495327079175871,-3.142835017490159,1.6075655908105675,1,1,1,2,1,"Data/After_May/MATLAB 2-34 PM Fri, Jun 14, 2024 Run13 .csv",2024-06-14
-0.46976713018153726,-1.3538879433932898,-0.6620431523642704,0.7273633284330624,-2.534391869253346,1.2571490636916112,1,1,1,2,1,"Data/After_May/MATLAB 3-05 PM Fri, Jun 14, 2024 Run20 .csv",2024-06-14
0.08204415279159309,-1.5802033016592212,-0.5011963036280545,0.8506661819008704,-0.7042374064561823,1.3405272783615958,1,1,1,1,1,"Data/After_May/MATLAB 1-00 PM Fri, Jun 28, 2024 Run8 .csv",2024-06-28
