File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 1-36 PM Tue, Sep 10, 2024 Run18 .csv",779.9500000018177,3548,2.1530506975616115,2.412725432389541,2741.41959438429,5.290630808998528
