File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 2-40 PM Fri, Jun 14, 2024 Run15 .csv",1251.0000000029156,1892,0.4370111198961222,0.5932396782358503,2331.2783344209715,5.013985114614323
