File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 3-52 PM Tue, Oct 1, 2024 Run2 .csv",1379.500000003215,19,0.018640526391810134,0.02094280512872116,2520.6576951569523,5.182030972599824
