File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 3-49 PM Wed, Nov 6, 2024 Run4 .csv",119.93333333361285,26,0.03721778939234952,0.08582976083972019,2594.03914584177,3.744820958995913
