File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 3-05 PM Mon, Sep 9, 2024 Run3 .csv",59.55000000013879,324,0.10073083258262584,0.08503857228473936,2861.0984609063385,5.435236194562917
