File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 1-25 PM Thu, Nov 7, 2024 Run11 .csv",1206.800000000133,207,3.834546059041298,5.2466499208405635,2612.449837033382,4.682655973888899
