File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 2-40 PM Fri, Aug 23, 2024 Run0 .csv",120.00000000027967,10,0.023139546694782777,0.015820137330094495,2768.9511456704777,5.950704823232869
