File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 2-00 PM Tue, Jun 4, 2024 Run2 .csv",54.50000000012702,1535,0.4989290010523544,0.46993506557085307,1785.071301145531,5.561207792275614
