File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 4-20 PM Wed, Jun 19, 2024 Run2 .csv",60.000000000139835,9,0.02016109424419158,0.017294830030822102,2609.82616660619,5.5489531707574375
