File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 3-06 PM Wed, Sep 18, 2024 Run7 .csv",2956.000000006889,3767,4.547781499507129,5.401937927554621,2936.8010698241105,5.283025395539569
