File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 3-57 PM Thu, Aug 29, 2024 Run4 .csv",707.4000000016487,526,4.250987686704982,4.788607041304079,2752.482853011055,5.2322197966030455
