File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 4-00 PM Wed, Nov 6, 2024 Run7 .csv",1206.0000000001328,788,2.325685465581193,2.7457789584875454,2591.6493234714994,5.113783685036269
