File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 12-31 PM Fri, Sep 6, 2024 Run4 .csv",750.6000000017493,2255,1.4953279518819793,1.8056108107423414,2816.54484095006,5.195047478259341
