File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 2-27 PM Mon, Oct 28, 2024 Run7 .csv",1245.0000000029015,774,2.7963915852472985,3.4471842389919227,2545.0075452180345,4.945225525606012
