File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 12-54 PM Thu, Nov 7, 2024 Run7 .csv",623.0000000000686,105,1.8369948254360464,2.395015870873626,2706.244807498287,5.218361113659405
