File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 10-49 AM Tue, Jun 4, 2024 Run0 .csv",58.90000000013727,29,0.059431045715736,0.08813461519821804,1543.708081665491,4.480402674319312
