File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 3-16 PM Thu, Oct 17, 2024 Run3 .csv",72.93333333350331,37,0.032552750197237176,0.04658979243010281,2475.3866440504275,4.849103127007918
