Time,0,1,2,3
0.0142,-0.0002807891368865,-0.000161919593811,0.0002531599998474,0.0005647909641265
0.0143,-0.0002364540100097,-5.3330659866333e-05,0.0002473771572113,0.0005673611164093
0.0144,-7.71045684814453e-05,-0.0001625621318817,0.000253802537918,0.0005802118778228
0.0145,-0.0001863360404968,-4.62627410888672e-05,0.0002512323856353,0.0005712163448333
0.0146,-0.000269865989685,-5.91135025024414e-05,0.0002377390861511,0.0005596506595611
0.0147,-0.0002653682231903,-0.0001754128932952,0.0002435219287872,0.0005506551265716
0.0148,-0.0002627980709075,-0.0001002359390258,0.0002197480201721,0.0005448722839355
0.0149,-0.0003090608119964,-0.0002248883247375,0.000235811471939,0.0005461573600769
0.015,-0.0003199839591979,-0.0001426434516906,0.000235811471939,0.0005487275123596
0.0151,-9.89508628845215e-05,-0.0001214396953582,0.000233883857727,0.0005480849742889
0.0152,-0.0001747703552246,-0.000111801624298,0.0002377390861511,0.0005467998981475
0.0153,-8.80277156829834e-05,-0.0002101099491119,0.000235811471939,0.0005545103549957
0.0154,-0.0001021635532379,-0.0002094674110412,0.0002570152282714,0.0005782842636108
0.0155,-0.0001908338069915,-1.47783756256104e-05,0.0002621555328369,0.0005802118778228
0.0156,-0.0001156568527221,-0.0002171778678894,0.0002615129947662,0.0005789268016815
0.0157,-6.10411167144775e-05,-0.0001516389846801,0.0002557301521301,0.0005808544158935
0.0158,1.41358375549316e-05,-0.0001522815227508,0.0002505898475646,0.0005641484260559
0.0159,-1.92761421203613e-05,-0.0002557301521301,0.0002377390861511,0.0005583655834198
0.016,3.91948223114014e-05,1.34932994842529e-05,0.0002383816242218,0.0005615782737731
0.0161,5.01179695129395e-05,-0.0002094674110412,0.0002351689338684,0.0005435872077941
0.0162,-8.03172588348389e-05,-0.0002325987815856,0.0002248883247375,0.000533949136734
0.0163,-3.27694416046143e-05,-8.86702537536621e-05,0.0002004718780517,0.0005114603042602
0.0164,5.7828426361084e-06,-0.0001342904567718,0.0001766979694366,0.0004864013195037
0.0165,-1.28507614135742e-06,-0.0003064906597137,0.0001747703552246,0.000483831167221
0.0166,-5.46157360076904e-05,-0.0002544450759887,0.0001368606090545,0.0004452788829803
0.0167,4.75478172302246e-05,-0.0002261734008789,0.0001240098476409,0.0004337131977081
0.0168,0.000235811471939,-0.0002261734008789,0.0001323628425598,0.0004472064971923
0.0169,-4.81903553009033e-05,-3.14843654632568e-05,0.0001445710659027,0.00046391248703
0.017,0.0001413583755493,-0.0004157221317291,0.0001522815227508,0.0004671251773834
0.0171,4.69052791595459e-05,-0.0001593494415283,0.0001606345176696,0.0004754781723022
0.0172,-4.04798984527588e-05,-0.0001124441623687,0.0001921188831329,0.0005133879184722
0.0173,0.0001702725887298,-0.00032191157341,0.0002113950252532,0.0005166006088256
0.0174,0.0002929973602294,-0.0002229607105255,0.0002101099491119,0.0005307364463806
0.0175,0.0001497113704681,-0.000111801624298,0.000215892791748,0.0005223834514617
0.0176,0.0003450429439544,-0.0002236032485961,0.0002075397968292,0.0005281662940979
0.0177,0.0002441644668579,-6.81090354919434e-05,0.0002107524871826,0.0005223834514617
0.0178,0.0001342904567718,-0.0002493047714233,0.0002242457866668,0.000533949136734
0.0179,0.0002043271064758,-0.0002460920810699,0.0002313137054443,0.0005435872077941
0.018,0.0001497113704681,-3.3411979675293e-05,0.0002531599998474,0.0005667185783386
0.0181,0.0002274584770202,-6.10411167144775e-05,0.0002486622333526,0.0005769991874694
0.0182,0.0001709151268005,-0.0001876211166381,0.0002531599998474,0.000573786497116
0.0183,0.0003019928932189,-5.91135025024414e-05,0.0002627980709075,0.0005641484260559
0.0184,0.0004896140098571,3.01992893218994e-05,0.0002383816242218,0.0005506551265716
0.0185,0.0003360474109649,-0.0001606345176696,0.000231956243515,0.0005506551265716
0.0186,0.0001734852790832,-4.30500507354736e-05,0.0002223181724548,0.0005455148220062
0.0187,0.0003148436546325,6.55388832092285e-05,0.0002068972587585,0.0005223834514617
0.0188,0.000249947309494,-0.0001252949237823,0.0001805531978607,0.0005121028423309
0.0189,0.0001484262943267,6.2326192855835e-05,0.0001850509643554,0.0005114603042602
0.019,0.0001021635532379,2.05612182617188e-05,0.0002062547206878,0.0005172431468963
0.0191,0.0003296220302581,-0.0001355755329132,0.0002081823348999,0.000519813299179
0.0192,0.0003309071063995,7.00366497039795e-05,0.0002023994922637,0.0005217409133911
0.0193,0.0003321921825408,-3.21269035339355e-05,0.0002146077156066,0.0005429446697235
0.0194,0.0003444004058837,-0.0001008784770965,0.0002274584770202,0.0005423021316528
0.0195,0.0004157221317291,6.61814212799072e-05,0.0002203905582427,0.0005403745174407
0.0196,0.0002415943145751,3.01992893218994e-05,0.0002184629440307,0.000535876750946
0.0197,0.0001587069034576,7.71045684814453e-05,0.0002268159389495,0.0005525827407836
0.0198,0.0002660107612609,-9.76657867431641e-05,0.0002493047714233,0.0005480849742889
0.0199,0.000323839187622,-4.43351268768311e-05,0.0002428793907165,0.0005384469032287
0.02,0.0002994227409362,0.0001355755329132,0.0002223181724548,0.0005371618270874
0.0201,0.0003084182739257,-6.93941116333008e-05,0.0002293860912323,0.0005448722839355
0.0202,0.0003154861927032,-2.8914213180542e-05,0.0002409517765045,0.0005525827407836
0.0203,0.0002216756343841,4.17649745941162e-05,0.0002505898475646,0.0005635058879852
0.0204,0.0001522815227508,-0.0002004718780517,0.0002512323856353,0.0005654335021972
0.0205,0.0002165353298187,-0.0001689875125885,0.0002383816242218,0.0005435872077941
0.0206,4.43351268768311e-05,5.39731979370117e-05,0.0002223181724548,0.0005326640605926
0.0207,7.90321826934814e-05,-0.000213965177536,0.0001869785785675,0.0005108177661895
0.0208,0.000231956243515,-0.0001606345176696,0.0001766979694366,0.0004825460910797
0.0209,0.0001342904567718,-9.83083248138428e-05,0.0001632046699523,0.0004793334007263
0.021,0.0003161287307739,-0.0001349329948425,0.0001587069034576,0.0004716229438781
0.0211,0.0001452136039733,-9.89508628845215e-05,0.0001548516750335,0.0004677677154541
0.0212,0.0001657748222351,-6.10411167144775e-05,0.0001715576648712,0.0004902565479278
0.0213,1.02806091308594e-05,-0.0003212690353393,0.000181838274002,0.0004864013195037
0.0214,-8.48150253295898e-05,-0.0002563726902008,0.0001760554313659,0.0004876863956451
0.0215,0.000235811471939,-0.0001542091369628,0.0001689875125885,0.0004806184768676
0.0216,8.48150253295898e-05,-0.0001272225379943,0.0001844084262847,0.0004870438575744
0.0217,8.99553298950195e-06,-0.0003444004058837,0.0001683449745178,0.0004761207103729
0.0218,3.40545177459717e-05,-0.0001901912689208,0.0001516389846801,0.00046391248703
0.0219,-3.7909746170044e-05,-9.25254821777344e-05,0.0001413583755493,0.0004562020301818
0.022,-2.50589847564697e-05,-0.0003623914718627,0.0001529240608215,0.0004619848728179
0.0221,-9.95934009552002e-05,-0.0001869785785675,0.0001464986801147,0.0004542744159698
0.0222,-0.0001574218273162,-0.0003983736038208,0.0001670598983764,0.000465840101242
0.0223,-0.0002062547206878,-0.000143928527832,0.0001921188831329,0.0004857587814331
0.0224,-0.0001561367511749,-0.0003649616241455,0.0002004718780517,0.0005011796951293
0.0225,-8.35299491882324e-05,-0.0003643190860748,0.0001934039592742,0.0005127453804016
0.0226,-0.0001612770557403,-0.000109874010086,0.0002036845684051,0.000515958070755
0.0227,-0.0001914763450622,-0.0003354048728942,0.0002223181724548,0.0005397319793701
0.0228,-0.0002788615226745,-0.0001497113704681,0.0002351689338684,0.0005506551265716
0.0229,-0.0004311430454254,-0.0004041564464569,0.000233883857727,0.0005429446697235
0.023,-0.000215892791748,-0.0003482556343078,0.00021782040596,0.0005268812179565
0.0231,-0.0003521108627319,-0.0001452136039733,0.0002094674110412,0.0005230259895324
0.0232,-0.0003084182739257,-0.0002435219287872,0.0001946890354156,0.0005024647712707
0.0233,-0.0003501832485198,-0.0005352342128753,0.0001734852790832,0.0004953968524932
0.0234,-0.000231956243515,-0.0002133226394653,0.0001901912689208,0.0005108177661895
0.0235,-0.000357893705368,-0.000249947309494,0.00021782040596,0.0005320215225219
0.0236,-0.0003315496444702,-0.0004003012180328,0.0002390241622924,0.0005615782737731
0.0237,-0.0004651975631713,-0.0002068972587585,0.0002583003044128,0.0005859947204589
0.0238,-0.0004003012180328,-0.0002184629440307,0.0002833592891693,0.0006014156341552
0.0239,-0.0003745996952056,-0.0003546810150146,0.0002923548221588,0.000607841014862
0.024,-0.0002795040607452,-0.0002306711673736,0.000285929441452,0.0006007730960845
0.0241,-0.0003656041622161,-0.0003694593906402,0.0002737212181091,0.0005859947204589
0.0242,-0.0004780483245849,-0.0004439938068389,0.0002711510658264,0.0005757141113281
0.0243,-0.0003842377662658,-0.000357893705368,0.0002570152282714,0.0005776417255401
0.0244,-0.0004799759387969,-0.0001689875125885,0.0002493047714233,0.0005647909641265
0.0245,-0.0004491341114044,-0.0003752422332763,0.0002396667003631,0.0005564379692077
0.0246,-0.0006071984767913,-0.0003045630455017,0.0002576577663421,0.0005686461925506
0.0247,-0.0004170072078704,-0.0002023994922637,0.0002737212181091,0.0005847096443176
0.0248,-0.0006393253803253,-0.0005095326900482,0.0002769339084625,0.0005956327915191
0.0249,-0.0004664826393127,-0.0003964459896087,0.0002801465988159,0.0006039857864379
0.025,-0.0004896140098571,-0.0003231966495513,0.0002872145175933,0.0006091260910034
0.0251,-0.000499894618988,-0.0003257668018341,0.0002840018272399,0.0005885648727416
0.0252,-0.0005904924869537,-0.0003071331977844,0.0002512323856353,0.0005660760402679
0.0253,-0.0007029366493225,-0.0003745996952056,0.0002274584770202,0.0005416595935821
0.0254,-0.0006161940097808,-0.0005416595935821,0.0002101099491119,0.0005333065986633
0.0255,-0.0005744290351867,-0.0003386175632476,0.0002107524871826,0.0005249536037445
0.0256,-0.0005827820301055,-0.0004677677154541,0.000215892791748,0.0005403745174407
0.0257,-0.0005101752281188,-0.0004112243652343,0.0002113950252532,0.0005326640605926
0.0258,-0.0005769991874694,-0.0003964459896087,0.0001934039592742,0.0005146729946136
0.0259,-0.0006521761417388,-0.0004870438575744,0.0001927614212036,0.0005121028423309
0.026,-0.000483831167221,-0.0004973244667053,0.0001953315734863,0.0005069625377655
0.0261,-0.0006528186798095,-0.0002377390861511,0.0002036845684051,0.0005294513702392
0.0262,-0.0005782842636108,-0.0005943477153778,0.000197901725769,0.0005223834514617
0.0263,-0.0006386828422546,-0.0004022288322448,0.0002088248729705,0.0005313789844512
0.0264,-0.0005885648727416,-0.0003527534008026,0.0002242457866668,0.0005467998981475
0.0265,-0.0006457507610321,-0.0003720295429229,0.0002081823348999,0.0005307364463806
0.0266,-0.0006573164463043,-0.0003533959388732,0.0001882636547088,0.0005108177661895
0.0267,-0.0005255961418151,-0.0003315496444702,0.0001644897460937,0.0004825460910797
0.0268,-0.0005114603042602,-0.0004305005073547,0.0001548516750335,0.0004703378677368
0.0269,-0.0005750715732574,-0.0003527534008026,0.000163847208023,0.0004947543144226
0.027,-0.0005892074108123,-0.0003405451774597,0.0001831233501434,0.0005050349235534
0.0271,-0.000589849948883,-0.0005654335021972,0.0001953315734863,0.0005185282230377
0.0272,-0.000535876750946,-0.0003193414211273,0.0001914763450622,0.0005288088321685
0.0273,-0.0006039857864379,-0.0004401385784149,0.0002088248729705,0.0005307364463806
0.0274,-0.0004754781723022,-0.0004324281215667,0.0002281010150909,0.0005442297458648
0.0275,-0.0004221475124359,-0.0002987802028656,0.0002255308628082,0.000555795431137
0.0276,-0.0005532252788543,-0.00032191157341,0.0002268159389495,0.0005390894412994
0.0277,-0.0005455148220062,-0.0003816676139831,0.0002287435531616,0.0005397319793701
0.0278,-0.0005011796951293,-0.0002242457866668,0.0002236032485961,0.0005442297458648
0.0279,-0.0004150795936584,-0.000355966091156,0.0002242457866668,0.0005500125885009
0.028,-0.0005268812179565,-0.0003623914718627,0.0002351689338684,0.0005615782737731
0.0281,-0.0004735505580902,-0.0001599919795989,0.0002332413196563,0.000555795431137
0.0282,-0.000533949136734,-0.0004394960403442,0.0002313137054443,0.0005570805072784
0.0283,-0.00035982131958,-0.0002782189846038,0.0002255308628082,0.0005467998981475
0.0284,-0.0003925907611846,-0.0002672958374023,0.0002203905582427,0.0005384469032287
0.0285,-0.0003193414211273,-0.0003932332992553,0.0002068972587585,0.0005153155326843
0.0286,-0.0002769339084625,-0.0003354048728942,0.0001882636547088,0.0005166006088256
0.0287,-0.0005133879184722,-0.0002531599998474,0.0001529240608215,0.0004754781723022
0.0288,-0.0003874504566192,-0.0003874504566192,0.0001381456851959,0.0004568445682525
0.0289,-0.0002705085277557,-0.0004375684261322,0.0001509964466094,0.0004626274108886
0.029,-0.0003701019287109,-0.0003116309642791,0.0001741278171539,0.0004831886291503
0.0291,-0.0001651322841644,-0.0004260027408599,0.0001921188831329,0.0005056774616241
0.0292,-0.0003765273094177,-0.0001811957359313,0.0002056121826171,0.0005249536037445
0.0293,-0.0005011796951293,-0.000393875837326,0.000231956243515,0.0005448722839355
0.0294,-0.0001143717765808,-0.0003167712688446,0.0002332413196563,0.0005525827407836
0.0295,-0.000181838274002,-0.0001246523857116,0.0002634406089782,0.0005808544158935
0.0296,-0.0001882636547088,-0.0003109884262084,0.0002801465988159,0.0005994880199432
0.0297,-0.0002274584770202,-0.0003835952281951,0.0002737212181091,0.0006007730960845
0.0298,-0.0001863360404968,-0.0001156568527221,0.0002936398983001,0.0006052708625793
0.0299,-0.0001092314720153,-0.0002576577663421,0.0002942824363708,0.0006168365478515
0.03,-0.0001188695430755,-0.0002236032485961,0.0002833592891693,0.0005969178676605
0.0301,-6.2326192855835e-05,-6.93941116333008e-05,0.0002769339084625,0.0005969178676605
0.0302,-3.98373603820801e-05,-0.0003206264972686,0.0002435219287872,0.0005712163448333
0.0303,-3.46970558166504e-05,4.69052791595459e-05,0.0002216756343841,0.000537804365158
0.0304,-0.0001407158374786,-0.0002011144161224,0.0002043271064758,0.000515958070755
0.0305,-2.8914213180542e-05,-0.0002640831470489,0.0002023994922637,0.0005320215225219
0.0306,3.91948223114014e-05,-0.0002043271064758,0.0002191054821014,0.0005345916748046
0.0307,0.0001368606090545,-0.0001426434516906,0.0002261734008789,0.0005480849742889
0.0308,-3.98373603820801e-05,-0.0001831233501434,0.0002306711673736,0.0005390894412994
0.0309,2.76291370391846e-05,-0.0001889061927795,0.0002120375633239,0.0005390894412994
0.031,-4.11224365234375e-05,-0.0001574218273162,0.0002409517765045,0.0005590081214904
0.0311,0.0001323628425598,-3.53395938873291e-05,0.000253802537918,0.0005705738067626
0.0312,5.52582740783691e-05,-8.73851776123047e-05,0.0002692234516143,0.0005911350250244
0.0313,0.0001869785785675,-0.000269865989685,0.000287857055664,0.0006052708625793
0.0314,6.36112689971924e-05,-0.0002917122840881,0.0002814316749572,0.0006071984767913
0.0315,0.0001413583755493,0.0001150143146514,0.0002762913703918,0.000609768629074
0.0316,0.0001188695430755,-5.01179695129395e-05,0.0002563726902008,0.0005808544158935
0.0317,0.0001651322841644,-0.000249947309494,0.0002486622333526,0.0005673611164093
0.0318,9.1240406036377e-05,0.0001394307613372,0.0002460920810699,0.0005660760402679
0.0319,0.0002268159389495,-0.0001664173603057,0.0002268159389495,0.0005577230453491
0.032,0.0002081823348999,0.0001246523857116,0.0002525174617767,0.0005712163448333
0.0321,0.0002287435531616,-3.66246700286865e-05,0.0002602279186248,0.0005782842636108
0.0322,0.0002229607105255,-8.54575634002686e-05,0.0002756488323211,0.000589849948883
0.0323,0.0002281010150909,-4.81903553009033e-05,0.0002872145175933,0.00060591340065
