Frequency (Hz),Power,Log Power
1520.6000000000001,0.5303327298752587,0.18478586679049022
1520.7,0.8220250337559082,0.26055433967724495
1520.8000000000002,0.4690948062111705,0.1670498233503534
1520.9,0.34419440450173205,0.12846208322435043
1521.0,0.7484070239956662,0.242642542542181
1521.1000000000001,0.7925525661858502,0.2534719001109483
1521.2,0.5983150812705904,0.20366239736133118
1521.3000000000002,0.8212603658649922,0.2603720366106642
1521.4,0.4698964882282304,0.1672867523167945
1521.5,0.4536341772224083,0.16245512536533735
1521.6000000000001,0.387321068692927,0.14217698178362806
1521.7,0.7522158831349852,0.24358761272151933
1521.8000000000002,0.7833087801817555,0.2512265478408271
1521.9,0.2599771813185178,0.10036267994519092
1522.0,1.2129235728744279,0.34496641507860615
1522.1000000000001,0.6492745301917433,0.21729295220235464
1522.2,0.31694689002816223,0.11956826104167127
1522.3000000000002,0.46462290212652096,0.1657258208628336
1522.4,0.2797462493657623,0.10712386540951492
1522.5,0.8779418524818269,0.27368214089215975
1522.6000000000001,0.2788796836382201,0.10682968819258508
1522.7,0.5810086245511035,0.19893423905601476
1522.8000000000002,0.5344768142898807,0.18596033069417753
1522.9,0.2996289346499818,0.11381937181647919
1523.0,0.5008947892099134,0.17635024982686442
1523.1000000000001,0.39534352202303796,0.14468114047905972
1523.2,0.8783844448423646,0.2737844831306072
1523.3000000000002,1.0993276328087762,0.3220802222970962
1523.4,0.41863256120089254,0.15186992378234362
1523.5,0.5669085120193632,0.19504363980931946
1523.6000000000001,0.41175192717619225,0.14975838926276108
1523.7,0.5356180559331764,0.1862832099483908
1523.8000000000002,0.910054511259133,0.2810457618033418
1523.9,0.5765178045438243,0.19769887985491758
1524.0,0.2741354478924122,0.10521559844318627
1524.1000000000001,1.3339960254434398,0.3681001121508887
1524.2,0.44059079304124205,0.15854063483039665
1524.3000000000002,0.11485989917902066,0.047220294436736525
1524.4,0.6868148077965037,0.22706740483753976
1524.5,0.6674975592586655,0.2220652069056666
1524.6000000000001,0.5467700776032922,0.18942576201916164
1524.7,0.5780040894328431,0.19810812435870984
1524.8000000000002,0.6447616865937272,0.21610298089085941
1524.9,0.20172892338626874,0.079806513960818
1525.0,0.39130937839251195,0.14342371258655243
1525.1000000000001,0.19948065591019057,0.0789932484695824
