Frequency (Hz),Power,Log Power
4196.2,0.6619458308707665,0.2206168643714967
4196.3,0.5805127381440555,0.1987980003865317
4196.400000000001,0.7830342960033774,0.25115969674897853
4196.5,0.9868734902982288,0.2981702152655684
4196.6,0.299984346856942,0.11393812298792737
4196.7,0.7121801678209069,0.23354946231163468
4196.8,0.6587681290247421,0.21978568239389842
4196.900000000001,0.8420306990363653,0.2652968638146816
4197.0,0.6250640074037458,0.21087047147784135
4197.1,0.29291017766649574,0.1115683541929934
4197.2,0.8826082711792449,0.27475996241512024
4197.3,0.7724716973466161,0.24857930913898368
4197.400000000001,0.41761485963752987,0.15155825690242758
4197.5,0.9474032572387452,0.28945589207453126
4197.6,0.5768466723508483,0.19778946594189256
4197.7,0.5668534283455363,0.19502837219420152
4197.8,0.7116821495265013,0.23342312160127565
4197.900000000001,0.9505094129159309,0.2901480505040437
4198.0,0.7638006710215242,0.24644950349036318
4198.1,0.28144651819934746,0.10770048540470223
4198.2,0.6624235819383489,0.22074169084415243
4198.3,0.8988639608714072,0.278493851962308
4198.400000000001,0.7321913587562294,0.23859586773980168
4198.5,0.868248085132926,0.2714345457968644
4198.6,1.0628804533026301,0.31447406075291834
4198.7,0.45885450670182665,0.16401198134698136
4198.8,0.39817111992285126,0.14556032726825888
4198.900000000001,0.3930405282165949,0.14396375168942466
4199.0,0.8827234020555972,0.27478652087458744
4199.1,0.1761102270139279,0.07044802645148125
4199.2,0.823060173382838,0.2608010035627308
4199.3,0.2810986989635341,0.1075825901381294
4199.400000000001,0.9624654702469453,0.2928020240347979
4199.5,0.7575373771494579,0.244904569832487
4199.6,1.004350050542679,0.3019735713584136
4199.7,0.1919880522594689,0.0762719023305695
4199.8,0.8663776766675463,0.27099953131608556
4199.900000000001,0.35801160163183643,0.13290348018245435
4200.0,0.8509354402118032,0.2673912710226304
4200.1,0.518360460318496,0.18137488575163288
4200.2,1.2334760219532974,0.3489812943546368
4200.3,0.7441011064031025,0.2415716575920685
4200.400000000001,0.41240169111224745,0.149958228885592
4200.5,0.9619193951097661,0.29268116054742405
4200.6,0.0949502423870768,0.039394384064068644
4200.7,0.42917381034285085,0.15508504914263516
4200.8,0.7964213413645846,0.25440820581052853
4200.900000000001,0.49847993422296183,0.17565093178977892
4201.0,0.7372115139344916,0.23985269912770224
4201.1,0.7449630524125455,0.24178623570595562
4201.2,0.4294935645934436,0.15518220455735338
4201.3,0.516778461675012,0.18092215303585227
4201.400000000001,0.53899380794596,0.18723687247585097
4201.5,0.34194221854645673,0.12773381634960831
4201.6,0.4918111522518498,0.1737138494597877
4201.7,0.6832685564204023,0.2261534108462437
4201.8,1.398779918662654,0.3799904044935293
4201.900000000001,1.3007045675045952,0.3618608546790941
4202.0,0.5939921945578381,0.20248619041720808
4202.1,0.3389435312471403,0.12676226141462282
4202.2,0.22556454524293626,0.08833618862332641
4202.3,0.6288489753789139,0.21188081899227657
4202.400000000001,1.5076065457871946,0.399259394838778
4202.5,0.8915968264175017,0.27682857671655264
4202.6,0.7652307254053833,0.24680147812133696
4202.7,0.07698251983125189,0.032208654456349586
4202.8,0.4651979018149209,0.1658962880768273
4202.900000000001,0.23600260053070596,0.09201938450275453
4203.0,0.9061629462871449,0.2801600230853931
4203.1,0.19687389545486925,0.07804839485659006
4203.2,0.7424875091553582,0.24116967358534377
4203.3,0.6503657902338524,0.2175802127434231
4203.400000000001,0.8527346028441565,0.26781321274835457
4203.5,0.9448372631216948,0.2888832670061425
4203.6,1.2497252929317229,0.35212949097913815
4203.7,0.44618343214359574,0.16022338183495655
4203.8,0.150150626618083,0.060754720375639525
4203.900000000001,0.9342466014808702,0.2865118424641593
4204.0,0.5468581502929641,0.18945048993106542
4204.1,0.2055663881290479,0.08119113110022867
4204.2,1.2982448003458629,0.36139628622216013
4204.3,0.5618538176679385,0.19364038347784962
4204.400000000001,0.31327791829712265,0.11835664201541386
4204.5,0.6078538724731064,0.20624657596570298
4204.6,1.0578596004984924,0.3134157412676435
4204.7,1.1176055829532536,0.32584507328885026
4204.8,1.3681645566020824,0.3744118769111898
4204.900000000001,0.7320036608978391,0.23854880564094103
4205.0,0.797195531530926,0.25459533011135393
4205.1,0.19511690121748335,0.07741038818839889
4205.2,0.9457174799549767,0.28907978053459255
4205.3,0.24890604790527057,0.09652976870959169
4205.400000000001,0.14953542884432705,0.06052236082885696
4205.5,0.6214422236310294,0.20990147819846416
4205.6,0.6283522269919322,0.2117483524532884
4205.7,0.5464079394141053,0.18932407073782984
4205.8,0.6790444556533132,0.22506219500006766
4205.900000000001,0.38085737564265243,0.140148824002155
