Frequency (Hz),Power,Log Power
0.0,0.011193476810464509,0.004834259322054411
0.1,0.01119349770273797,0.004834268295014775
0.2,0.011193565801466422,0.004834297542533726
0.30000000000000004,0.01119367947541402,0.004834346364012688
0.4,0.011193835956395283,0.004834413570545734
0.5,0.011194040682336523,0.004834501497641857
0.6000000000000001,0.011194289351656207,0.004834608297816392
0.7000000000000001,0.011194580536463439,0.004834733357795648
0.8,0.01119491865794943,0.0048348785764052256
0.9,0.011195304493601753,0.0048350442875452464
1.0,0.01119573354939127,0.004835228561069338
1.1,0.011196205850846045,0.004835431407917799
1.2000000000000002,0.0111967259123577,0.0048356547669309805
1.3,0.011197290385469608,0.0048358971999639755
1.4000000000000001,0.011197899955799102,0.004836159001447403
1.5,0.011198554526406187,0.0048364401297118715
1.6,0.011199251309968157,0.004836739387607788
1.7000000000000002,0.011199995115694302,0.004837058840577358
1.8,0.011200783645100439,0.004837397501414056
1.9000000000000001,0.011201616530380282,0.004837755212106121
2.0,0.011202495833209593,0.004838132858061561
2.1,0.011203418093369959,0.00483852895312419
2.2,0.011204386830448316,0.004838945008844021
2.3000000000000003,0.011205401920518294,0.004839380971939619
2.4000000000000004,0.011206459139251092,0.004839835028079866
2.5,0.01120755931881059,0.0048403075346066336
2.6,0.011208705186107202,0.004840799662614742
2.7,0.011209897154358559,0.00484131158950624
2.8000000000000003,0.011211131925378773,0.004841841898707669
2.9000000000000004,0.011212410459161217,0.004842391002448882
3.0,0.011213733340416025,0.004842959151778753
3.1,0.01121510254115711,0.004843547193558902
3.2,0.011216518050492673,0.004844155123030772
3.3000000000000003,0.01121797168915307,0.004844779427305806
3.4000000000000004,0.011219469553615049,0.004845422724603543
3.5,0.011221018036135847,0.004846087760156645
3.6,0.011222606299544233,0.004846769879574713
3.7,0.011224235688601416,0.004847469660317266
3.8000000000000003,0.011225911429905908,0.004848189346983095
3.9000000000000004,0.011227631507975648,0.0048489280738791924
4.0,0.011229393924476729,0.004849684982680373
4.1000000000000005,0.011231201016532884,0.004850461077018397
4.2,0.01123305097324226,0.004851255579061983
4.3,0.011234943807652149,0.004852068494313536
4.4,0.011236882146230826,0.0048529009506552406
4.5,0.011238860095873503,0.0048537504170764025
4.6000000000000005,0.011240881957606695,0.004854618740625578
4.7,0.011242950784586451,0.004855507232416477
4.800000000000001,0.011245058744312808,0.004856412528539772
4.9,0.01124720695524524,0.004857335109228717
5.0,0.011249405094510414,0.0048582791303436864
5.1000000000000005,0.011251643207454516,0.004859240316596034
5.2,0.011253919876826146,0.0048602180592171584
5.300000000000001,0.011256240846852443,0.0048612148250130535
5.4,0.011258605589155321,0.00486223038693594
5.5,0.011261016644312715,0.004863265835926365
5.6000000000000005,0.011263466364975909,0.004864317887632216
