Frequency (Hz),Power,Log Power
0.0,0.0006490473952367459,0.0002817862658130351
0.2,0.0006490450742272306,0.0002817852584651858
0.4,0.000649036734619812,0.0002817816389689869
0.6000000000000001,0.0006490112175752581,0.00028177056424504086
0.8,0.0006489830866098357,0.00028175835504576087
1.0,0.0006489482394280962,0.00028174323092202926
1.2000000000000002,0.0006489059997269154,0.00028172489834944075
1.4000000000000001,0.0006488550250578248,0.00028170277468752414
1.6,0.0006487941933822295,0.00028167637295653693
1.8,0.0006487179115686251,0.0002816432656644063
2.0,0.0006486467601612559,0.0002816123850324992
2.2,0.0006485658416357592,0.00028157726534227103
2.4000000000000004,0.0006484732196110552,0.00028153706617797705
2.6,0.0006483718468158669,0.0002814930690610985
2.8000000000000003,0.0006482661771345985,0.0002814472070348605
3.0,0.0006481502001525641,0.0002813968714994485
3.2,0.0006480264771164223,0.00028134317406829166
3.4000000000000004,0.000647895003541109,0.0002812861127934626
3.6,0.0006477561137635238,0.0002812258327803571
3.8000000000000003,0.0006476098197743831,0.0002811623392318257
4.0,0.0006474649539340487,0.0002810994655098907
4.2,0.0006473004945955007,0.00028102808793525154
4.4,0.0006471271256652466,0.00028095284346473925
4.6000000000000005,0.0006469543544913469,0.00028087785841570236
4.800000000000001,0.0006467711261813322,0.000280798334812562
5.0,0.0006465825854677243,0.0002807165055381788
5.2,0.0006463835451187665,0.0002806301192601581
5.4,0.0006461777542764044,0.0002805408031561616
5.6000000000000005,0.0006459670410405309,0.0002804493506455548
5.800000000000001,0.000645752014039796,0.00028035602588030484
6.0,0.0006455322528364942,0.00028026064638342525
6.2,0.0006452886488823179,0.0002801549187680891
6.4,0.0006450472979757453,0.00028005016898236017
6.6000000000000005,0.0006448044780029407,0.00027994478157514636
6.800000000000001,0.0006445487048770928,0.00027983377228308856
7.0,0.0006442871461723383,0.0002797202519353963
7.2,0.0006440136411947116,0.00027960154669689726
7.4,0.0006437443751607523,0.00027948468119145
7.6000000000000005,0.0006435001145401882,0.0002793786683839702
7.800000000000001,0.0006431825573372937,0.0002792408437113372
8.0,0.0006428770655885557,0.00027910825558878416
8.200000000000001,0.0006426295687423642,0.00027900083811706187
8.4,0.0006423677034214233,0.00027888718447556326
8.6,0.0006419767198004363,0.000278717491418599
8.8,0.0006419420989495153,0.0002787024654200995
9.0,0.0006412492289361283,0.0002784017487351406
9.200000000000001,0.0006408133911752953,0.0002782125880585493
9.4,0.0006405164264614568,0.0002780837004957079
9.600000000000001,0.0006401812366171382,0.0002779382225526549
9.8,0.0006395814106929369,0.00027767788804683295
10.0,0.0006402385492641489,0.00027796309719393394
10.200000000000001,0.000640871861085031,0.0002782379649551369
10.4,0.0006343856185702818,0.00027542282063955544
10.600000000000001,0.0006352040337912348,0.00027577802836988014
10.8,0.0006532803061312713,0.00028362339938192276
11.0,0.0006359230603854451,0.00027609009931119663
11.200000000000001,0.0006398964571575466,0.00027781462351289494
11.4,0.0006399212099526131,0.00027782536664061657
11.600000000000001,0.0006375053440562181,0.0002767768391212204
11.8,0.000631958144654702,0.0002743692492049256
12.0,0.0006341034997271634,0.0002753003756428927
12.200000000000001,0.0006452600157713129,0.00028014249158492727
12.4,0.0006312984480185829,0.00027408292744501606
12.600000000000001,0.0006285638950279722,0.00027289607380687577
12.8,0.0006317018012809369,0.0002742579909884611
13.0,0.0006290188002544993,0.00027309351248874537
13.200000000000001,0.000640928124061956,0.0002782623840053901
13.4,0.0006387720278822512,0.00027732660209217066
13.600000000000001,0.0006373663652520315,0.0002767165198432032
13.8,0.0006361431036359807,0.00027618560213771585
14.0,0.0006343185485601109,0.00027539371097009494
14.200000000000001,0.000632385273852666,0.0002745546318649119
14.4,0.0006328008661138952,0.0002747350071865253
14.600000000000001,0.0006322327926171024,0.00027448845195193375
14.8,0.0006299980832146006,0.00027351854211478215
15.0,0.0006295373649160629,0.00027331858062936445
15.200000000000001,0.000669080585345031,0.0002904808394519039
15.4,0.0006363290891159565,0.0002762663232477655
15.600000000000001,0.0006277975529886101,0.00027256346462659726
15.8,0.000614262068513243,0.00026668872679624743
16.0,0.0006339191762480387,0.0002752203756938888
16.2,0.000626902340327996,0.0002721749224598469
16.400000000000002,0.0006312365163698587,0.00027405604783995184
16.6,0.0006277567563372449,0.0002725457579818453
16.8,0.000645063315669574,0.0002800571208940393
17.0,0.00065459182438284,0.00028419261229263815
17.2,0.0006115798689142497,0.00026552457584362436
17.400000000000002,0.0005684263892355745,0.00024679430865755844
17.6,0.0005718520679681761,0.0002482812142847099
17.8,0.0005754778985282926,0.0002498549896694134
18.0,0.000604838683445759,0.0002625986957405743
18.2,0.0005967806725754384,0.0002591012473852716
18.400000000000002,0.0006066500169590289,0.0002633848716686083
18.6,0.0005978798195302279,0.00025957831587509756
18.8,0.0006657326822539317,0.00028902783335935274
19.0,0.0005269177747632106,0.0002287772138979169
