File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 2-00 PM Fri, Sep 13, 2024 Run2 .csv",97.60000000022747,9,0.03832425756155634,0.038673601785028024,2893.2396315283377,5.234384044038918
