File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 3-26 PM Wed, Sep 18, 2024 Run12 .csv",2954.300000006885,2728,3.078848249441879,3.893472948480442,2997.8366069431668,5.146160817018704
