File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 3-21 PM Thu, Jun 27, 2024 Run4.csv",120.00000000027967,8,0.016778500035420685,0.012307003930970242,2408.5007861719087,5.812414927638395
