File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 5-01 PM Thu, Oct 10, 2024 Run13.csv",1250.300000002914,616,2.2652768268739587,2.8058957600841063,2878.46499974703,5.111112997968881
