File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 3-56 PM Wed, Nov 6, 2024 Run6 .csv",622.0000000000686,403,1.851531716116892,2.21318170538307,2585.142995417717,5.160657712336374
