File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 12-59 PM Thu, Aug 22, 2024 Run0.csv",72.9000000001699,4187,0.28702275740014427,0.2613133064701315,2859.3828586665086,5.560487837719746
