File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 1-21 PM Thu, Nov 7, 2024 Run10 .csv",670.0000000000738,41,1.6939642308691203,2.3278544013888514,2657.600906460716,4.771951869954209
