File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 3-05 PM Fri, Jun 14, 2024 Run20 .csv",400.00000000093223,590,1.415600985053276,1.9108897447315578,2491.164231884523,4.999244444137724
