File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 2-58 PM Wed, Sep 18, 2024 Run5 .csv",3530.400000008228,4159,4.22031647208321,5.030959979796331,2965.316430016791,5.272861224331926
