File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 3-11 PM Fri, Aug 23, 2024 Run5 .csv",1253.6000000029217,1143,2.622575321041335,2.7926831417613163,2633.0714953360657,5.278312047848095
