File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 1-20 PM Thu, Aug 22, 2024 Run6 .csv",614.3000000014316,1447,1.5731772733855565,1.6986444135608862,2779.613902746006,5.367689414856277
