File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 2-25 PM Tue, Jun 4, 2024 Run3 .csv",59.400000000138434,2831,0.7758093074917519,0.6540872494074811,1827.6458419440564,5.641760631460576
