File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 4-08 PM Tue, Jun 4, 2024 Run4 .csv",118.50000000027617,23,0.02557756660828914,0.07878292805920535,2179.101573399715,3.8616932724400477
