File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 11-55 AM Tue, Sep 10, 2024 Run0 .csv",636.5200000014835,3166,0.4364161674801627,0.46890863801104726,2870.5552325816548,5.275420865001682
