File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 4-05 PM Thu, Oct 10, 2024 Run3 .csv",1380.1500000032165,92,0.10851003662993913,0.10674648524504214,2889.4232459260056,5.3687617011625335
