File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 2-14 PM Tue, Oct 22, 2024 Run5 .csv",1140.0000000001255,61,0.9214769905727922,1.3239855223707788,2727.3948804424554,5.007851798941101
