File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 3-15 PM Mon, Oct 28, 2024 Run17 .csv",1380.8000000032182,3363,0.4292867904645666,0.43146837571876767,2691.868329462271,5.071527716274375
