File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 3-14 PM Thu, Jun 27, 2024 Run0 .csv",427.90000000099724,1688,0.7423549710640831,0.6304102966287072,2074.6731749533274,5.576971568876397
