File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid,Spectral Entropy
"MATLAB 3-18 PM Thu, Oct 24, 2024 Run16.csv",667.4000000015554,349,0.7974421934359658,1.0194700719724372,2675.3377751265184,4.83771313013747
