Time,0,1
0.0,0.0029171228408813,0.0052103412151336
0.0001,-0.0108556807041168,-0.0087539386749267
0.0002,-0.0089447724819183,-0.0086922550201416
0.0003,0.0018113148212432,0.0023047840595245
0.0004,0.0072124898433685,0.0082469761371612
0.0005,0.0027911853790283,0.0026299083232879
0.0006,0.0001124441623687,-0.0024943327903747
0.0007,-0.0123746407032013,-0.0048061847686767
0.0008,-0.0142039465904236,0.0001227247714996
0.0009,0.0061580848693847,-0.0049944484233856
0.001,0.009233272075653,-0.0046429800987243
0.0011,-0.0089107179641723,-0.0028021085262298
0.0012,-0.0167985153198242,0.0052231919765472
0.0013,0.001105808019638,0.0020040762424469
0.0014,0.011823343038559,0.0026691031455993
0.0015,0.0073146533966064,-0.0032088351249694
0.0016,-0.0131598222255707,-0.010207359790802
0.0017,-0.0149165213108063,-0.0092943131923675
0.0018,-0.0060771250724792,0.0017753326892852
0.0019,0.0133924210071564,0.0206081235408783
0.002,0.0227150058746338,0.0022983586788177
0.0021,0.0031959843635559,-0.0079379153251648
0.0022,-0.0057629239559173,-0.004321711063385
0.0023,-0.0036123490333557,0.0007485568523406
0.0024,0.0040807592868804,0.0135954630374908
0.0025,0.0201442110538483,0.0098745250701904
0.0026,0.0116999757289886,0.002453852891922
0.0027,6.16836547851563e-05,-0.0010948848724365
0.0028,-0.0184344172477722,-0.0148728287220001
0.0029,-0.01127525806427,0.004713659286499
0.003,0.0125044333934784,0.0061812162399292
0.0031,0.0139906239509583,0.0074675774574279
0.0032,0.0093071639537811,-0.0039458262920379
0.0033,-0.0072426891326904,-0.0100557208061218
0.0034,-0.017798947095871,-0.0094677984714508
0.0035,-0.0225762176513672,0.0036618244647979
0.0036,0.0064909195899963,-0.0017406356334686
0.0037,0.0104290354251862,-0.0034838414192199
0.0038,-0.0039740979671478,0.0037582051753997
0.0039,-0.0184453403949738,-0.0047162294387817
0.004,-0.0226584625244141,0.0009014809131622
0.0041,0.0094350290298461,-0.0024885499477386
0.0042,0.0247878336906433,-0.0069451940059661
0.0043,0.0145232880115509,0.0012927865982055
0.0044,-0.0018119573593139,-0.0016500377655029
0.0045,-0.0349649941921234,0.003965744972229
0.0046,-0.0156618654727936,0.0171859657764435
0.0047,0.0195639991760254,-0.0066541242599487
0.0048,0.0262367570400238,-0.0069246327877044
0.0049,0.0139578545093536,-0.0049623215198516
0.005,-0.0181330668926239,0.0033733248710632
0.0051,-0.0190396881103516,0.015348949432373
0.0052,0.0138119983673096,0.0004780483245849
0.0053,0.0309427058696747,0.0002576577663421
0.0054,0.0092743945121765,-0.0039342606067657
0.0055,-0.0180090570449829,-0.0068905782699585
0.0056,-0.0293357181549072,0.0039259076118469
0.0057,-0.0026993024349212,0.0045549523830413
0.0058,0.0109591293334961,-0.0015106070041656
0.0059,0.0135704040527344,-0.0036573266983032
0.006,0.0032184731960296,-0.003257668018341
0.0061,-0.0140638732910156,-0.0060796952247619
0.0062,-0.0065603137016296,0.0016815221309661
0.0063,0.0048029720783233,-0.0018633604049682
0.0064,-0.0087732148170471,-0.0008944129943847
0.0065,-0.0088188350200653,0.0011225140094757
0.0066,-0.0067170929908752,-0.0068019080162048
0.0067,-0.0090976965427398,0.0010486221313476
0.0068,0.0067010295391082,-0.0013300538063049
0.0069,0.004555594921112,-0.0039920890331268
0.007,0.0122281420230865,0.0021525025367736
0.0071,0.0069863164424896,-0.0047053062915802
0.0072,-0.0098379004001617,0.0021994078159332
0.0073,-0.0115123546123505,0.0149126660823822
0.0074,-0.0050741231441497,-0.0053870391845703
0.0075,0.0104457414150238,-0.006119532585144
0.0076,0.0197593307495117,-0.0051769292354583
0.0077,-0.001033843755722,0.0037286484241485
0.0078,-0.0100865626335144,0.0136340153217316
0.0079,0.0087468707561492,0.0031934142112731
0.008,0.0136886310577393,-0.0021627831459045
0.0081,0.0116035950183868,0.000767832994461
0.0082,-0.0007459867000579,-0.0027140808105468
0.0083,-0.018420923948288,-0.0057025253772735
0.0084,-0.0082649672031402,0.0015902817249298
0.0085,-0.0077625024318695,0.0030051505565643
0.0086,0.0043769693374633,0.002027850151062
0.0087,0.0145515596866608,-0.0032461023330688
0.0088,0.0035680139064788,-0.0046911704540252
0.0089,-0.00337975025177,-0.0033938860893249
0.009,-0.0169687879085541,-0.0026446866989135
0.0091,-0.0198139464855194,-0.007651343345642
0.0092,-0.0077110993862152,-0.0011803424358367
0.0093,0.0100595760345459,-0.0046551883220672
0.0094,0.0112707602977753,0.0026967322826385
0.0095,-0.0037973999977111,0.008695467710495
0.0096,-0.0124703788757324,-0.0033379852771759
0.0097,-0.0063090813159942,-0.0028862810134887
0.0098,0.0112900364398956,-0.0114570963382721
0.0099,0.006491562128067,0.0006457507610321
0.01,-0.0016705989837646,0.0177154171466827
0.0101,-0.0040165054798126,0.0059319114685058
0.0102,-0.0023587572574615,-0.006259605884552
0.0103,0.0182956290245056,-0.0136693549156189
0.0104,0.0055733752250671,-0.0025136089324951
0.0105,-0.0079392004013061,0.0112803983688355
0.0106,0.0013184881210327,0.0135215711593628
0.0107,0.0045690882205963,0.000819878578186
0.0108,0.0108409023284912,0.0003328347206115
0.0109,-0.0106751275062561,-0.0073249340057373
0.011,-0.0198319375514984,-0.0160216867923737
0.0111,-0.0068912208080291,-0.0004086542129516
0.0112,0.0070833396911621,0.0062743842601776
0.0113,0.0097922801971435,0.0034015965461731
0.0114,0.0066650474071502,0.0015844988822937
0.0115,-0.0141679644584656,-0.0107650828361511
0.0116,-0.0141319823265076,-0.0086569154262542
0.0117,-0.0057609963417053,-0.0021981227397918
0.0118,-0.021446635723114,-0.0058361732959747
0.0119,-0.0056498372554779,0.002383816242218
0.012,0.003965744972229,0.0037524223327636
0.0121,0.0084384524822235,-0.000339902639389
0.0122,0.0094440245628356,-0.0044380104541778
0.0123,-0.003079684972763,0.0008590734004974
0.0124,-0.0121266210079193,-0.0119203662872314
0.0125,5.84709644317627e-05,-0.0032660210132598
0.0126,0.0101823008060455,0.0075825917720794
0.0127,0.0065024852752685,0.019222811460495
0.0128,0.0014585614204406,0.0068083333969116
0.0129,-0.0018993425369262,-0.0152082335948944
0.013,0.0012259626388549,-0.0079751825332641
0.0131,0.0035648012161254,0.0035731542110443
0.0132,0.0068353199958801,0.0183656656742096
0.0133,0.0186477398872376,0.0064742136001586
0.0134,0.0195530760288239,-0.0025039708614349
0.0135,0.0036194169521331,-0.0059319114685058
