File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 4-26 PM Thu, Sep 5, 2024 Run8 .csv",1324.5,1128,2.380702534182089,3.0280566537414746,2859.3788583602686
