File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 3-33 PM Tue, Oct 8, 2024 Run10 .csv",1264.8000000000002,1678,4.837767925756905,6.387845052830346,2504.14575553544
