File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 2-47 PM Mon, Oct 28, 2024 Run10 .csv",1242.6000000000001,1462,4.491583231466243,5.6004118244530385,2539.030052974168
