File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 12-47 PM Thu, Nov 7, 2024 Run6 .csv",597.0,2816,2.705622597075261,3.1120842004437757,2656.733761714608
