File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 4-22 PM Thu, Sep 5, 2024 Run6 .csv",1324.4,963,1.9709406088338446,2.4727216482619103,2752.9143129494987
