File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 3-05 PM Wed, Nov 6, 2024 Run1 .csv",4377.166666666667,23,0.03122787720961869,0.054414038907290366,2465.8178796216753
