File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 2-12 PM Mon, Sep 9, 2024 Run0 .csv",59.5,669,0.09657105409647757,0.10182642635353541,2902.0237801294325
