File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 4-15 PM Wed, Jun 19, 2024 Run1 .csv",120.0,505,0.04136559543629056,0.0586970997781534,2239.9483987493063
