File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 2-39 PM Mon, Oct 28, 2024 Run9 .csv",1259.2,149,2.427080249510952,3.163112576238363,2521.570983392694
