File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 3-03 PM Fri, Aug 23, 2024 Run4 .csv",645.6,1141,1.5219961746698054,1.608187144368878,2698.6878495051183
