File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 3-16 PM Thu, Oct 3, 2024 Run4 .csv",780.2,4337,0.4724245097630374,0.45134347245090317,2554.3425982745
