File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 3-18 PM Thu, Oct 24, 2024 Run16.csv",667.4000000000001,349,0.7974421934370796,1.0194700719716066,2675.33777511661
