File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 3-44 PM Thu, Aug 29, 2024 Run1 .csv",682.1,260,0.34632458868456667,0.3953010832928211,2813.167837476534
