File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 2-42 PM Wed, Sep 18, 2024 Run3 .csv",89.0,1369,0.12561393910252786,0.12005782832198442,2944.392498772742
