File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 1-50 PM Thu, Nov 7, 2024 Run19 .csv",1212.2666666666667,1840,0.6154226082567152,0.7832997975208723,2823.5530917808956
