File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 3-48 PM Mon, Aug 26, 2024 Run2 .csv",643.9000000000001,497,1.2221801366452234,1.3533255521421488,2655.577289435855
