File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 3-53 PM Thu, Oct 3, 2024 Run9 .csv",804.9000000000001,3440,2.9601619013945553,3.327366403993633,2652.353235626697
