File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 1-43 PM Fri, Jun 14, 2024 Run3 .csv",57.0,401,0.409129346826082,0.3383786146369787,2457.963348920509
