File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 1-36 PM Tue, Sep 10, 2024 Run18 .csv",779.95,3548,2.1530506975657446,2.4127254323865963,2741.419594372736
