File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 2-21 PM Mon, Oct 28, 2024 Run4 .csv",697.7,464,2.94298250949642,3.4231573369352897,2666.9977264690865
