File,Top Peak Frequency (Hz),Number of Peaks,Mean Power,Std Power,Frequency Centroid
"MATLAB 3-21 PM Thu, Jun 27, 2024 Run4.csv",120.0,8,0.01677850003613743,0.012307003937213347,2408.500786065376
